Waf: Entering directory `/media/DATI/tortelli/Simulazioni_BF_SpecialIssue/ndnSIM_Routing_NewBf/ns-3/build'
Waf: Leaving directory `/media/DATI/tortelli/Simulazioni_BF_SpecialIssue/ndnSIM_Routing_NewBf/ns-3/build'
'build' finished successfully (0.577s)
The total number of nodes is:	22
CHOSEN REPOSITORY:	6
CHOSEN REPOSITORY:	4
The number of consumer is:	20
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
NODE:	17	 APP-LAYER RECEIVED DATA:	/2	394948666
NODE:	12	 APP-LAYER RECEIVED DATA:	/1	397998948
NODE:	9	 APP-LAYER RECEIVED DATA:	/35366	400327728
NODE:	18	 APP-LAYER RECEIVED DATA:	/4	400984641
NODE:	7	 APP-LAYER RECEIVED DATA:	/818	404978767
NODE:	16	 APP-LAYER RECEIVED DATA:	/1	405346076
NODE:	15	 APP-LAYER RECEIVED DATA:	/25	405347621
NODE:	1	 APP-LAYER RECEIVED DATA:	/1	406835420
NODE:	13	 APP-LAYER RECEIVED DATA:	/3	408162425
NODE:	20	 APP-LAYER RECEIVED DATA:	/13021	410857300
NODE:	21	 APP-LAYER RECEIVED DATA:	/21	411905977
NODE:	19	 APP-LAYER RECEIVED DATA:	/2	413115790
NODE:	11	 APP-LAYER RECEIVED DATA:	/20	414718487
NODE:	3	 APP-LAYER RECEIVED DATA:	/8	415908710
NODE:	10	 APP-LAYER RECEIVED DATA:	/25268	416021258
NODE:	0	 APP-LAYER RECEIVED DATA:	/7	416122937
NODE:	5	 APP-LAYER RECEIVED DATA:	/1	417465409
NODE:	8	 APP-LAYER RECEIVED DATA:	/8	423107007
NODE:	14	 APP-LAYER RECEIVED DATA:	/1	494324224
NODE:	12	 APP-LAYER RECEIVED DATA:	/1	496835077
NODE:	9	 APP-LAYER RECEIVED DATA:	/1	498377865
NODE:	17	 APP-LAYER RECEIVED DATA:	/35	498520440
NODE:	2	 APP-LAYER RECEIVED DATA:	/34	499461226
NODE:	20	 APP-LAYER RECEIVED DATA:	/494	501357848
NODE:	18	 APP-LAYER RECEIVED DATA:	/4945	505380324
NODE:	21	 APP-LAYER RECEIVED DATA:	/1517	506101987
NODE:	16	 APP-LAYER RECEIVED DATA:	/86	506279533
NODE:	13	 APP-LAYER RECEIVED DATA:	/21	506385914
NODE:	11	 APP-LAYER RECEIVED DATA:	/62	510658649
NODE:	7	 APP-LAYER RECEIVED DATA:	/3747	512075497
NODE:	1	 APP-LAYER RECEIVED DATA:	/1417	514256809
NODE:	0	 APP-LAYER RECEIVED DATA:	/1	514297786
NODE:	5	 APP-LAYER RECEIVED DATA:	/41	514623247
NODE:	15	 APP-LAYER RECEIVED DATA:	/67	516451219
NODE:	10	 APP-LAYER RECEIVED DATA:	/1	521534167
NODE:	19	 APP-LAYER RECEIVED DATA:	/1575	521858871
NODE:	3	 APP-LAYER RECEIVED DATA:	/193	528403851
NODE:	8	 APP-LAYER RECEIVED DATA:	/8	528703377
NODE:	14	 APP-LAYER RECEIVED DATA:	/5	590650472
NODE:	20	 APP-LAYER RECEIVED DATA:	/1	592510146
NODE:	9	 APP-LAYER RECEIVED DATA:	/1	594300887
NODE:	17	 APP-LAYER RECEIVED DATA:	/21	597148824
NODE:	13	 APP-LAYER RECEIVED DATA:	/312	598051288
NODE:	12	 APP-LAYER RECEIVED DATA:	/54	601006455
NODE:	18	 APP-LAYER RECEIVED DATA:	/9	601509375
NODE:	0	 APP-LAYER RECEIVED DATA:	/30	607598306
NODE:	11	 APP-LAYER RECEIVED DATA:	/9	607664163
NODE:	1	 APP-LAYER RECEIVED DATA:	/9	608674209
NODE:	2	 APP-LAYER RECEIVED DATA:	/2	610301845
NODE:	21	 APP-LAYER RECEIVED DATA:	/26677	612221554
NODE:	16	 APP-LAYER RECEIVED DATA:	/85909	613622838
NODE:	3	 APP-LAYER RECEIVED DATA:	/2133	616282804
NODE:	15	 APP-LAYER RECEIVED DATA:	/79916	617827590
NODE:	7	 APP-LAYER RECEIVED DATA:	/1	618772428
NODE:	5	 APP-LAYER RECEIVED DATA:	/5	621785097
NODE:	8	 APP-LAYER RECEIVED DATA:	/4	622375328
NODE:	10	 APP-LAYER RECEIVED DATA:	/623	623357147
NODE:	19	 APP-LAYER RECEIVED DATA:	/38	627145791
NODE:	14	 APP-LAYER RECEIVED DATA:	/2	677150107
NODE:	17	 APP-LAYER RECEIVED DATA:	/370	687643996
NODE:	9	 APP-LAYER RECEIVED DATA:	/1	691714152
NODE:	20	 APP-LAYER RECEIVED DATA:	/3	695155354
NODE:	0	 APP-LAYER RECEIVED DATA:	/130	697107743
NODE:	12	 APP-LAYER RECEIVED DATA:	/6146	697449876
NODE:	13	 APP-LAYER RECEIVED DATA:	/3	700822466
NODE:	2	 APP-LAYER RECEIVED DATA:	/9436	703268796
NODE:	11	 APP-LAYER RECEIVED DATA:	/22	708614367
NODE:	18	 APP-LAYER RECEIVED DATA:	/1924	709147388
NODE:	1	 APP-LAYER RECEIVED DATA:	/25	710821994
NODE:	16	 APP-LAYER RECEIVED DATA:	/14	711669384
NODE:	5	 APP-LAYER RECEIVED DATA:	/2	718819420
NODE:	21	 APP-LAYER RECEIVED DATA:	/3	719033483
NODE:	10	 APP-LAYER RECEIVED DATA:	/80	720959798
